ORDER_ID,ORDER_DATE,CITY,VEHICLE_TYPE,DISTANCE_KM,DELIVERY_TIME_MIN,IS_ONTIME,DRIVER_RATING
ORD8476,2025-03-01,Delhi,Truck,31.6,16,Yes,4.8
ORD8477,2025-03-14,Pune,Scooter,39.0,70,Yes,5.0
ORD8478,2025-03-29,Hyderabad,Bike,19.7,14,Yes,3.4
ORD8479,2025-03-09,Delhi,Scooter,58.5,59,Yes,3.1
ORD8480,2025-03-24,Hyderabad,Van,45.4,105,No,4.2
ORD8481,2025-03-02,Delhi,Truck,22.8,43,Yes,5.0
ORD8482,2025-03-28,Chennai,Van,32.9,12,Yes,3.0
ORD8483,2025-03-30,Pune,Van,8.6,40,No,4.5
ORD8484,2025-03-16,Chennai,Van,44.8,11,No,4.4
ORD8485,2025-03-07,Bengaluru,Truck,54.0,79,Yes,4.5
ORD8486,2025-03-07,Bengaluru,Scooter,40.8,42,Yes,4.2
ORD8487,2025-03-13,Bengaluru,Bike,44.8,107,Yes,3.9
ORD8488,2025-03-19,Mumbai,Scooter,9.0,40,Yes,4.8
ORD8489,2025-03-19,Mumbai,Bike,40.9,106,No,3.5
ORD8490,2025-03-18,Hyderabad,Truck,19.2,56,Yes,4.5
ORD8491,2025-03-20,Delhi,Scooter,47.6,39,No,4.2
ORD8492,2025-03-30,Pune,Van,31.7,83,Yes,4.0
ORD8493,2025-03-26,Hyderabad,Bike,43.7,53,Yes,3.1
ORD8494,2025-03-06,Mumbai,Bike,18.1,75,No,5.0
ORD8495,2025-03-28,Bengaluru,Van,54.4,85,Yes,3.9
ORD8496,2025-03-15,Bengaluru,Scooter,17.7,42,No,4.9
ORD8497,2025-03-22,Pune,Truck,13.6,53,No,3.0
ORD8498,2025-03-03,Delhi,Scooter,16.9,17,Yes,3.5
ORD8499,2025-03-02,Bengaluru,Van,53.4,48,Yes,3.7
ORD8500,2025-03-07,Delhi,Van,24.1,80,Yes,3.1
ORD8501,2025-03-19,Delhi,Van,4.0,114,No,3.9
ORD8502,2025-03-28,Delhi,Bike,14.2,56,No,4.0
ORD8503,2025-03-10,Delhi,Van,42.6,13,No,4.9
ORD8504,2025-03-06,Mumbai,Scooter,5.0,24,No,3.3
ORD8505,2025-03-18,Pune,Bike,8.0,21,No,4.9
ORD8506,2025-03-29,Hyderabad,Van,17.9,110,No,4.8
ORD8507,2025-03-05,Chennai,Truck,37.7,16,Yes,4.2
ORD8508,2025-03-20,Chennai,Scooter,2.0,25,No,3.3
ORD8509,2025-03-20,Chennai,Scooter,50.3,29,Yes,3.6
ORD8510,2025-03-02,Mumbai,Bike,9.0,91,No,3.5
ORD8511,2025-03-22,Chennai,Bike,15.2,10,Yes,4.6
ORD8512,2025-03-05,Mumbai,Truck,53.1,82,No,4.8
ORD8513,2025-03-20,Chennai,Truck,58.2,89,No,4.8
ORD8514,2025-03-26,Chennai,Bike,20.1,82,Yes,4.3
ORD8515,2025-03-30,Chennai,Bike,35.5,46,Yes,4.7
ORD8516,2025-03-20,Hyderabad,Truck,46.8,69,No,4.4
ORD8517,2025-03-08,Bengaluru,Van,44.7,48,No,4.0
ORD8518,2025-03-25,Mumbai,Truck,19.5,80,Yes,4.0
ORD8519,2025-03-05,Hyderabad,Truck,3.3,36,No,4.3
ORD8520,2025-03-20,Chennai,Bike,2.9,108,No,3.3
ORD8521,2025-03-30,Pune,Truck,8.7,11,Yes,3.8
ORD8522,2025-03-30,Delhi,Truck,34.0,105,No,3.2
ORD8523,2025-03-16,Pune,Van,57.4,65,No,4.6
ORD8524,2025-03-03,Chennai,Van,57.3,41,No,3.8
ORD8525,2025-03-26,Bengaluru,Scooter,30.2,95,Yes,3.9
ORD8526,2025-03-26,Chennai,Truck,30.7,19,No,3.5
ORD8527,2025-03-13,Bengaluru,Van,4.1,108,Yes,3.2
ORD8528,2025-03-21,Mumbai,Truck,3.6,16,No,4.5
ORD8529,2025-03-30,Mumbai,Scooter,9.4,84,Yes,3.7
ORD8530,2025-03-26,Mumbai,Bike,7.9,116,Yes,3.2
ORD8531,2025-03-30,Bengaluru,Van,33.9,16,No,4.8
ORD8532,2025-03-06,Bengaluru,Scooter,27.3,69,No,4.3
ORD8533,2025-03-04,Hyderabad,Truck,2.9,23,Yes,3.8
ORD8534,2025-03-21,Chennai,Van,36.2,71,No,3.6
ORD8535,2025-03-21,Pune,Scooter,47.1,35,Yes,3.5
ORD8536,2025-03-10,Hyderabad,Truck,35.6,11,No,3.9
ORD8537,2025-03-18,Pune,Scooter,2.0,37,Yes,3.0
ORD8538,2025-03-20,Delhi,Truck,39.5,32,Yes,4.3
ORD8539,2025-03-18,Mumbai,Van,58.2,68,Yes,3.8
ORD8540,2025-03-25,Mumbai,Scooter,53.7,114,No,4.5
ORD8541,2025-03-30,Hyderabad,Scooter,54.5,16,No,4.2
ORD8542,2025-03-12,Hyderabad,Bike,57.8,16,Yes,4.7
ORD8543,2025-03-30,Hyderabad,Truck,48.2,73,No,4.9
ORD8544,2025-03-03,Chennai,Van,23.0,48,Yes,4.0
ORD8545,2025-03-12,Bengaluru,Bike,59.2,95,Yes,5.0
ORD8546,2025-03-25,Mumbai,Bike,32.1,68,No,4.8
ORD8547,2025-03-27,Pune,Van,32.3,106,No,4.8
ORD8548,2025-03-12,Bengaluru,Bike,13.5,38,Yes,4.2
ORD8549,2025-03-02,Chennai,Bike,33.1,70,Yes,3.8
ORD8550,2025-03-27,Mumbai,Bike,18.4,85,Yes,4.7
ORD8551,2025-03-29,Hyderabad,Van,17.7,35,Yes,3.7
ORD8552,2025-03-23,Hyderabad,Van,51.9,95,Yes,4.6
ORD8553,2025-03-26,Chennai,Bike,57.4,88,No,3.7
ORD8554,2025-03-28,Pune,Bike,41.3,104,No,4.4
ORD8555,2025-03-18,Delhi,Bike,24.5,90,Yes,4.4
ORD8556,2025-03-02,Chennai,Van,19.7,14,Yes,3.1
ORD8557,2025-03-02,Delhi,Bike,51.6,103,Yes,3.9
ORD8558,2025-03-21,Hyderabad,Truck,42.1,58,Yes,3.4
ORD8559,2025-03-26,Pune,Truck,12.3,16,Yes,4.8
ORD8560,2025-03-21,Delhi,Van,30.1,112,No,4.9
ORD8561,2025-03-28,Delhi,Bike,35.4,97,No,4.0
ORD8562,2025-03-08,Chennai,Scooter,32.1,95,No,3.5
ORD8563,2025-03-01,Delhi,Truck,13.6,54,No,3.2
ORD8564,2025-03-13,Bengaluru,Bike,20.4,38,No,4.4
ORD8565,2025-03-18,Chennai,Scooter,34.6,99,No,4.4
ORD8566,2025-03-08,Hyderabad,Scooter,41.4,59,No,4.6
ORD8567,2025-03-13,Chennai,Truck,20.4,16,No,3.2
ORD8568,2025-03-24,Pune,Van,5.6,52,Yes,3.9
ORD8569,2025-03-07,Pune,Scooter,28.8,105,No,3.1
ORD8570,2025-03-03,Chennai,Van,48.0,57,No,4.8
ORD8571,2025-03-28,Pune,Scooter,22.4,108,Yes,3.9
ORD8572,2025-03-10,Hyderabad,Bike,13.3,105,Yes,4.9
ORD8573,2025-03-19,Delhi,Bike,53.9,47,Yes,3.4
ORD8574,2025-03-27,Chennai,Bike,4.1,67,Yes,4.6
ORD8575,2025-03-13,Mumbai,Bike,14.7,50,No,4.7
ORD8576,2025-03-19,Delhi,Bike,2.9,76,Yes,3.5
ORD8577,2025-03-08,Delhi,Bike,41.8,116,Yes,4.2
ORD8578,2025-03-18,Chennai,Scooter,57.7,100,No,4.7
ORD8579,2025-03-30,Hyderabad,Truck,59.2,110,Yes,3.9
ORD8580,2025-03-27,Chennai,Truck,33.8,56,No,4.8
ORD8581,2025-03-15,Delhi,Bike,50.1,91,Yes,3.2
ORD8582,2025-03-07,Pune,Bike,50.0,110,Yes,4.7
ORD8583,2025-03-24,Delhi,Truck,14.0,100,No,3.7
ORD8584,2025-03-07,Hyderabad,Truck,32.1,22,No,4.0
ORD8585,2025-03-03,Chennai,Truck,18.5,51,Yes,3.2
ORD8586,2025-03-29,Pune,Scooter,46.9,91,No,4.9
ORD8587,2025-03-18,Hyderabad,Scooter,46.7,114,No,4.0
ORD8588,2025-03-14,Hyderabad,Truck,18.2,29,No,4.1
ORD8589,2025-03-25,Mumbai,Bike,52.4,16,Yes,3.7
ORD8590,2025-03-20,Bengaluru,Bike,24.6,22,No,3.6
ORD8591,2025-03-17,Pune,Van,10.1,40,Yes,5.0
ORD8592,2025-03-09,Delhi,Truck,55.4,108,Yes,3.3
ORD8593,2025-03-10,Bengaluru,Scooter,16.6,70,No,4.2
ORD8594,2025-03-08,Mumbai,Truck,50.6,110,No,4.9
ORD8595,2025-03-26,Pune,Truck,44.8,70,No,4.7
ORD8596,2025-03-19,Mumbai,Bike,47.3,74,No,4.5
ORD8597,2025-03-20,Pune,Van,42.5,73,No,4.3
ORD8598,2025-03-29,Hyderabad,Scooter,51.8,105,Yes,3.4
ORD8599,2025-03-02,Mumbai,Bike,12.5,22,No,3.4
ORD8600,2025-03-26,Bengaluru,Truck,59.2,66,No,4.5
ORD8601,2025-03-27,Pune,Scooter,37.7,106,No,3.3
ORD8602,2025-03-20,Delhi,Truck,34.2,105,No,4.6
ORD8603,2025-03-22,Delhi,Van,56.7,107,Yes,4.6
ORD8604,2025-03-21,Mumbai,Scooter,56.7,18,No,3.1
ORD8605,2025-03-12,Hyderabad,Truck,57.9,107,No,3.4
ORD8606,2025-03-04,Delhi,Van,54.7,33,Yes,3.1
ORD8607,2025-03-03,Bengaluru,Bike,34.1,13,No,4.3
ORD8608,2025-03-30,Bengaluru,Scooter,59.6,70,Yes,3.9
ORD8609,2025-03-23,Chennai,Truck,6.1,74,Yes,3.2
ORD8610,2025-03-01,Bengaluru,Truck,4.0,29,No,4.7
ORD8611,2025-03-26,Chennai,Scooter,46.2,14,No,3.9
ORD8612,2025-03-25,Chennai,Scooter,48.7,103,Yes,4.1
ORD8613,2025-03-15,Hyderabad,Bike,23.3,42,No,3.6
ORD8614,2025-03-01,Bengaluru,Van,5.9,82,No,3.5
ORD8615,2025-03-09,Bengaluru,Scooter,38.8,72,No,3.6
ORD8616,2025-03-27,Bengaluru,Scooter,10.2,105,No,3.2
ORD8617,2025-03-05,Mumbai,Van,31.7,30,Yes,4.1
ORD8618,2025-03-30,Hyderabad,Truck,47.1,97,No,3.4
ORD8619,2025-03-20,Mumbai,Bike,35.0,73,Yes,3.3
ORD8620,2025-03-23,Chennai,Bike,32.7,54,Yes,4.5
ORD8621,2025-03-25,Bengaluru,Scooter,38.8,94,No,3.2
ORD8622,2025-03-21,Pune,Scooter,6.6,115,Yes,3.3
ORD8623,2025-03-19,Hyderabad,Van,22.6,36,No,4.0
ORD8624,2025-03-21,Chennai,Van,51.0,10,No,4.0
ORD8625,2025-03-06,Hyderabad,Van,46.9,84,Yes,3.3
ORD8626,2025-03-08,Delhi,Van,53.3,20,No,3.1
ORD8627,2025-03-03,Delhi,Truck,45.8,104,No,4.0
ORD8628,2025-03-20,Chennai,Truck,29.3,50,Yes,3.9
ORD8629,2025-03-02,Bengaluru,Bike,20.8,12,Yes,5.0
ORD8630,2025-03-26,Hyderabad,Bike,33.0,64,Yes,4.5
ORD8631,2025-03-28,Chennai,Bike,25.0,111,Yes,3.2
ORD8632,2025-03-14,Mumbai,Bike,57.5,89,No,4.9
ORD8633,2025-03-23,Pune,Scooter,58.0,97,Yes,3.5
ORD8634,2025-03-11,Mumbai,Truck,40.3,11,Yes,4.7
ORD8635,2025-03-18,Mumbai,Scooter,38.2,98,No,3.1
ORD8636,2025-03-07,Mumbai,Scooter,54.9,17,No,3.9
ORD8637,2025-03-22,Mumbai,Van,34.3,29,No,3.8
ORD8638,2025-03-30,Mumbai,Bike,30.2,67,Yes,4.0
ORD8639,2025-03-01,Mumbai,Bike,52.5,69,Yes,4.3
ORD8640,2025-03-08,Chennai,Truck,51.6,45,No,3.2
ORD8641,2025-03-24,Pune,Truck,24.2,94,No,4.6
ORD8642,2025-03-06,Chennai,Bike,58.4,31,Yes,3.1
ORD8643,2025-03-11,Pune,Bike,19.8,88,No,3.2
ORD8644,2025-03-10,Pune,Van,39.1,90,No,4.6
ORD8645,2025-03-02,Mumbai,Van,51.4,109,Yes,4.7
ORD8646,2025-03-01,Mumbai,Truck,36.0,16,No,3.7
ORD8647,2025-03-04,Pune,Truck,36.4,98,No,4.5
ORD8648,2025-03-26,Mumbai,Bike,7.7,63,Yes,3.8
ORD8649,2025-03-30,Mumbai,Scooter,20.5,76,No,4.0
ORD8650,2025-03-09,Mumbai,Bike,26.2,51,No,3.3
ORD8651,2025-03-13,Hyderabad,Bike,23.5,117,No,3.2
ORD8652,2025-03-04,Delhi,Bike,19.8,78,No,3.3
ORD8653,2025-03-03,Pune,Scooter,3.2,40,No,3.4
ORD8654,2025-03-28,Bengaluru,Van,20.8,16,No,4.7
ORD8655,2025-03-18,Delhi,Scooter,51.8,107,Yes,3.0
ORD8656,2025-03-02,Chennai,Bike,43.7,43,No,3.4
ORD8657,2025-03-09,Bengaluru,Scooter,8.1,89,Yes,3.6
ORD8658,2025-03-07,Hyderabad,Truck,8.1,58,No,3.8
ORD8659,2025-03-02,Bengaluru,Bike,31.5,51,Yes,3.8
ORD8660,2025-03-12,Delhi,Van,36.6,92,Yes,4.6
ORD8661,2025-03-30,Bengaluru,Van,5.5,78,No,3.7
ORD8662,2025-03-17,Hyderabad,Scooter,49.3,64,Yes,3.8
ORD8663,2025-03-29,Mumbai,Truck,9.4,103,Yes,3.1
ORD8664,2025-03-29,Delhi,Bike,53.0,67,Yes,4.7
ORD8665,2025-03-14,Delhi,Bike,50.7,59,Yes,4.1
ORD8666,2025-03-14,Chennai,Van,42.4,33,Yes,4.6
ORD8667,2025-03-15,Hyderabad,Bike,41.8,32,No,3.5
ORD8668,2025-03-29,Bengaluru,Van,34.1,101,No,3.4
ORD8669,2025-03-17,Delhi,Scooter,27.7,40,Yes,3.1
ORD8670,2025-03-04,Delhi,Van,41.4,78,Yes,4.3
ORD8671,2025-03-25,Pune,Truck,52.6,55,Yes,4.0
ORD8672,2025-03-14,Chennai,Truck,14.2,79,Yes,3.6
ORD8673,2025-03-07,Hyderabad,Bike,43.9,101,Yes,3.1
ORD8674,2025-03-19,Chennai,Van,13.4,97,No,4.5
ORD8675,2025-03-25,Delhi,Bike,54.0,91,No,3.8
ORD8676,2025-03-02,Bengaluru,Van,36.1,64,Yes,3.8
ORD8677,2025-03-29,Mumbai,Bike,8.7,54,Yes,3.3
ORD8678,2025-03-09,Chennai,Truck,2.1,46,No,4.8
ORD8679,2025-03-15,Delhi,Truck,29.0,29,No,3.4
ORD8680,2025-03-19,Bengaluru,Bike,39.4,33,Yes,3.2
ORD8681,2025-03-10,Pune,Scooter,58.2,109,No,4.8
ORD8682,2025-03-28,Pune,Bike,23.1,44,No,3.8
ORD8683,2025-03-08,Hyderabad,Bike,5.0,33,Yes,3.9
ORD8684,2025-03-25,Pune,Van,36.9,100,No,4.5
ORD8685,2025-03-13,Delhi,Bike,11.7,54,No,3.5
ORD8686,2025-03-10,Delhi,Truck,58.8,57,Yes,4.4
ORD8687,2025-03-17,Bengaluru,Truck,24.5,101,No,3.0
ORD8688,2025-03-02,Hyderabad,Bike,33.6,55,Yes,3.1
ORD8689,2025-03-18,Hyderabad,Scooter,17.2,95,Yes,3.6
ORD8690,2025-03-02,Delhi,Scooter,54.5,36,Yes,4.7
ORD8691,2025-03-19,Bengaluru,Truck,6.2,31,No,3.8
ORD8692,2025-03-25,Pune,Truck,16.1,48,Yes,4.3
ORD8693,2025-03-16,Bengaluru,Truck,4.4,33,Yes,3.8
ORD8694,2025-03-15,Delhi,Van,56.5,48,Yes,3.6
ORD8695,2025-03-08,Mumbai,Truck,22.5,12,Yes,4.8
ORD8696,2025-03-07,Bengaluru,Bike,20.2,105,No,4.8
ORD8697,2025-03-30,Pune,Truck,50.4,83,No,3.3
ORD8698,2025-03-18,Mumbai,Van,53.3,106,Yes,4.1
ORD8699,2025-03-09,Chennai,Van,38.7,84,No,4.8
ORD8700,2025-03-16,Pune,Scooter,52.0,92,Yes,3.4
ORD8701,2025-03-02,Delhi,Scooter,56.9,80,No,3.8
ORD8702,2025-03-08,Pune,Scooter,27.0,84,Yes,4.4
ORD8703,2025-03-21,Bengaluru,Scooter,32.5,37,No,4.0
ORD8704,2025-03-09,Bengaluru,Scooter,12.7,24,No,4.4
ORD8705,2025-03-09,Hyderabad,Bike,53.8,46,No,3.2
ORD8706,2025-03-21,Delhi,Van,38.8,62,No,4.5
ORD8707,2025-03-01,Bengaluru,Bike,56.2,75,Yes,4.1
ORD8708,2025-03-24,Hyderabad,Scooter,23.9,16,Yes,4.4
ORD8709,2025-03-10,Mumbai,Bike,58.6,13,Yes,4.8
ORD8710,2025-03-03,Chennai,Truck,34.6,49,Yes,3.2
ORD8711,2025-03-01,Mumbai,Scooter,44.4,31,No,3.4
ORD8712,2025-03-23,Hyderabad,Scooter,38.7,46,No,4.9
ORD8713,2025-03-29,Pune,Van,4.6,103,No,3.6
ORD8714,2025-03-11,Pune,Scooter,18.1,48,Yes,3.4
ORD8715,2025-03-09,Delhi,Truck,56.2,51,No,4.0
ORD8716,2025-03-22,Pune,Van,35.0,106,No,3.2
ORD8717,2025-03-24,Pune,Van,7.5,82,No,4.9
ORD8718,2025-03-26,Pune,Scooter,39.1,65,No,3.9
ORD8719,2025-03-14,Delhi,Bike,24.2,57,Yes,4.6
ORD8720,2025-03-04,Chennai,Truck,49.6,61,Yes,4.8
ORD8721,2025-03-06,Delhi,Scooter,14.8,11,Yes,3.7
ORD8722,2025-03-28,Pune,Bike,59.7,50,No,3.2
ORD8723,2025-03-27,Hyderabad,Truck,48.2,113,Yes,3.3
ORD8724,2025-03-13,Hyderabad,Bike,6.0,117,Yes,4.2
ORD8725,2025-03-01,Mumbai,Bike,14.6,78,No,4.4
ORD8726,2025-03-04,Hyderabad,Bike,51.3,110,Yes,3.6
ORD8727,2025-03-30,Bengaluru,Van,15.7,32,Yes,3.6
ORD8728,2025-03-12,Chennai,Scooter,59.0,32,Yes,3.1
ORD8729,2025-03-01,Delhi,Scooter,24.7,27,No,4.7
ORD8730,2025-03-09,Chennai,Van,2.4,31,No,4.3
ORD8731,2025-03-21,Bengaluru,Scooter,42.1,106,No,4.5
ORD8732,2025-03-15,Mumbai,Truck,24.7,86,Yes,3.9
ORD8733,2025-03-25,Chennai,Scooter,36.8,71,No,4.9
ORD8734,2025-03-04,Hyderabad,Truck,31.2,24,Yes,4.1
ORD8735,2025-03-01,Mumbai,Bike,24.6,45,Yes,3.7
ORD8736,2025-03-10,Pune,Bike,49.9,51,Yes,4.2
ORD8737,2025-03-07,Pune,Truck,46.9,21,No,4.0
ORD8738,2025-03-04,Mumbai,Van,58.1,76,Yes,3.6
ORD8739,2025-03-27,Delhi,Bike,29.0,43,No,3.6
ORD8740,2025-03-29,Bengaluru,Bike,20.4,20,Yes,5.0
ORD8741,2025-03-04,Chennai,Scooter,46.7,55,Yes,4.5
ORD8742,2025-03-16,Mumbai,Van,26.1,76,Yes,4.8
ORD8743,2025-03-01,Bengaluru,Scooter,4.9,98,No,3.0
ORD8744,2025-03-07,Pune,Van,46.1,80,No,4.6
ORD8745,2025-03-13,Pune,Scooter,30.6,56,Yes,4.4
ORD8746,2025-03-29,Delhi,Bike,38.7,85,Yes,3.3
ORD8747,2025-03-22,Mumbai,Bike,54.1,15,No,4.6
ORD8748,2025-03-19,Mumbai,Scooter,14.5,63,No,4.5
ORD8749,2025-03-06,Delhi,Van,3.6,93,No,4.5
ORD8750,2025-03-02,Hyderabad,Scooter,7.0,117,No,4.1
ORD8751,2025-03-18,Chennai,Scooter,27.0,105,No,3.4
ORD8752,2025-03-16,Mumbai,Truck,12.7,68,Yes,4.0
ORD8753,2025-03-09,Chennai,Van,36.4,20,No,4.1
ORD8754,2025-03-10,Hyderabad,Van,46.3,104,Yes,4.1
ORD8755,2025-03-21,Mumbai,Bike,39.6,26,Yes,4.6
ORD8756,2025-03-14,Mumbai,Bike,22.5,26,Yes,4.7
ORD8757,2025-03-17,Delhi,Bike,26.6,92,Yes,3.8
ORD8758,2025-03-10,Hyderabad,Bike,8.3,114,No,4.9
ORD8759,2025-03-25,Hyderabad,Scooter,52.1,18,Yes,3.1
ORD8760,2025-03-05,Pune,Bike,49.0,12,Yes,4.1
ORD8761,2025-03-08,Mumbai,Van,29.4,39,Yes,4.0
ORD8762,2025-03-06,Pune,Bike,15.5,25,Yes,4.1
ORD8763,2025-03-08,Bengaluru,Scooter,13.7,115,Yes,3.3
ORD8764,2025-03-21,Mumbai,Truck,58.2,117,Yes,4.3
ORD8765,2025-03-04,Mumbai,Scooter,6.9,27,Yes,3.8
ORD8766,2025-03-02,Pune,Bike,59.6,90,Yes,4.4
ORD8767,2025-03-10,Pune,Truck,6.0,100,No,4.7
ORD8768,2025-03-27,Mumbai,Scooter,56.6,67,Yes,3.7
ORD8769,2025-03-02,Delhi,Truck,51.0,15,Yes,3.1
ORD8770,2025-03-09,Hyderabad,Scooter,14.6,22,Yes,3.9
ORD8771,2025-03-17,Pune,Scooter,49.7,32,No,4.0
ORD8772,2025-03-07,Hyderabad,Truck,41.4,38,Yes,3.7
ORD8773,2025-03-15,Hyderabad,Truck,2.8,16,No,4.4
ORD8774,2025-03-22,Hyderabad,Scooter,35.8,31,No,3.9
ORD8775,2025-03-13,Hyderabad,Van,4.7,61,No,3.3
ORD8776,2025-03-07,Hyderabad,Van,32.7,33,No,3.6
ORD8777,2025-03-01,Pune,Scooter,18.8,26,Yes,4.2
ORD8778,2025-03-11,Bengaluru,Truck,28.0,117,No,3.3
ORD8779,2025-03-21,Delhi,Scooter,19.8,65,Yes,4.0
ORD8780,2025-03-13,Hyderabad,Scooter,19.9,86,Yes,3.1
ORD8781,2025-03-23,Pune,Scooter,25.4,19,No,4.4
ORD8782,2025-03-21,Mumbai,Scooter,16.3,47,Yes,4.4
ORD8783,2025-03-14,Bengaluru,Bike,41.9,87,Yes,3.1
ORD8784,2025-03-02,Delhi,Van,11.6,77,Yes,4.0
ORD8785,2025-03-01,Bengaluru,Bike,6.8,42,No,4.6
ORD8786,2025-03-10,Bengaluru,Truck,4.7,102,No,4.5
ORD8787,2025-03-28,Mumbai,Scooter,2.3,88,Yes,4.3
ORD8788,2025-03-05,Chennai,Scooter,13.7,65,No,3.8
ORD8789,2025-03-04,Bengaluru,Van,42.0,62,No,3.6
ORD8790,2025-03-10,Hyderabad,Truck,5.1,99,No,4.9
ORD8791,2025-03-09,Bengaluru,Scooter,52.6,81,Yes,3.7
ORD8792,2025-03-29,Delhi,Van,38.9,51,No,3.2
ORD8793,2025-03-20,Chennai,Scooter,55.0,48,No,4.6
ORD8794,2025-03-14,Chennai,Scooter,3.4,78,Yes,4.8
ORD8795,2025-03-24,Pune,Truck,41.5,27,No,3.7
ORD8796,2025-03-08,Hyderabad,Scooter,59.2,103,No,3.0
ORD8797,2025-03-20,Pune,Bike,23.9,36,No,4.5
ORD8798,2025-03-13,Bengaluru,Truck,26.7,102,Yes,4.3
ORD8799,2025-03-03,Pune,Van,49.2,32,No,3.4
ORD8800,2025-03-05,Delhi,Truck,24.0,86,Yes,3.7
ORD8801,2025-03-14,Pune,Bike,50.3,101,No,4.0
ORD8802,2025-03-14,Delhi,Bike,36.9,80,Yes,3.8
ORD8803,2025-03-24,Chennai,Bike,25.4,79,Yes,3.9
ORD8804,2025-03-08,Chennai,Scooter,10.5,91,Yes,4.8
ORD8805,2025-03-28,Hyderabad,Bike,57.7,105,No,4.5
ORD8806,2025-03-26,Pune,Bike,16.7,90,Yes,3.8
ORD8807,2025-03-23,Bengaluru,Scooter,14.8,84,No,4.1
ORD8808,2025-03-10,Mumbai,Scooter,6.8,105,No,4.9
ORD8809,2025-03-08,Mumbai,Van,38.4,93,Yes,5.0
ORD8810,2025-03-16,Pune,Van,24.1,25,Yes,4.1
ORD8811,2025-03-12,Bengaluru,Van,9.3,30,Yes,4.0
ORD8812,2025-03-10,Mumbai,Truck,40.6,14,Yes,4.8
ORD8813,2025-03-02,Chennai,Bike,42.8,32,No,3.5
ORD8814,2025-03-27,Mumbai,Van,9.3,12,No,4.2
ORD8815,2025-03-12,Delhi,Van,49.8,20,Yes,4.2
ORD8816,2025-03-17,Pune,Bike,48.7,71,No,4.8
ORD8817,2025-03-27,Hyderabad,Truck,57.1,75,No,4.4
ORD8818,2025-03-12,Hyderabad,Scooter,8.6,74,No,3.8
ORD8819,2025-03-02,Pune,Bike,51.0,36,Yes,4.2
ORD8820,2025-03-26,Pune,Bike,6.3,33,No,3.9
ORD8821,2025-03-09,Mumbai,Scooter,53.2,16,No,3.9
ORD8822,2025-03-26,Bengaluru,Truck,35.6,37,No,4.5
ORD8823,2025-03-25,Pune,Truck,56.9,21,No,4.1
ORD8824,2025-03-02,Hyderabad,Bike,12.4,98,No,4.7
ORD8825,2025-03-13,Pune,Truck,46.8,29,No,3.9
ORD8826,2025-03-24,Bengaluru,Van,37.3,60,Yes,4.2
ORD8827,2025-03-21,Chennai,Van,40.9,89,Yes,3.6
ORD8828,2025-03-18,Bengaluru,Scooter,24.8,99,No,4.3
ORD8829,2025-03-09,Pune,Van,12.4,72,Yes,3.4
ORD8830,2025-03-01,Bengaluru,Van,59.8,107,No,4.3
ORD8831,2025-03-03,Delhi,Van,50.2,100,No,3.2
ORD8832,2025-03-07,Hyderabad,Van,18.9,62,No,4.8
ORD8833,2025-03-21,Hyderabad,Scooter,31.3,20,No,4.9
ORD8834,2025-03-06,Mumbai,Scooter,42.8,65,Yes,4.1
ORD8835,2025-03-23,Chennai,Bike,15.2,59,Yes,4.3
ORD8836,2025-03-30,Bengaluru,Bike,19.4,53,No,4.6
ORD8837,2025-03-11,Chennai,Scooter,54.7,18,Yes,3.4
ORD8838,2025-03-17,Bengaluru,Truck,25.6,77,No,4.3
ORD8839,2025-03-23,Hyderabad,Scooter,25.5,100,No,4.5
ORD8840,2025-03-10,Pune,Scooter,58.9,27,No,3.5
ORD8841,2025-03-21,Hyderabad,Bike,10.5,75,Yes,3.6
ORD8842,2025-03-12,Mumbai,Bike,8.4,92,Yes,3.4
ORD8843,2025-03-08,Pune,Van,38.9,96,Yes,3.0
ORD8844,2025-03-02,Hyderabad,Truck,49.7,69,No,5.0
ORD8845,2025-03-25,Mumbai,Scooter,28.6,81,Yes,4.7
ORD8846,2025-03-14,Chennai,Truck,25.0,69,Yes,3.1
ORD8847,2025-03-13,Hyderabad,Truck,48.4,25,No,4.7
ORD8848,2025-03-06,Mumbai,Scooter,37.2,79,Yes,3.1
ORD8849,2025-03-25,Delhi,Truck,5.0,80,Yes,4.7
ORD8850,2025-03-22,Hyderabad,Van,14.4,112,Yes,3.4
ORD8851,2025-03-06,Mumbai,Scooter,48.9,85,No,4.2
ORD8852,2025-03-17,Pune,Scooter,4.9,55,No,3.5
ORD8853,2025-03-12,Pune,Van,31.5,45,No,4.4
ORD8854,2025-03-24,Delhi,Bike,48.7,34,No,3.0
ORD8855,2025-03-09,Chennai,Truck,59.1,56,Yes,3.6
ORD8856,2025-03-06,Delhi,Bike,11.6,29,Yes,4.4
ORD8857,2025-03-16,Bengaluru,Bike,59.6,19,No,3.5
ORD8858,2025-03-17,Mumbai,Van,42.7,59,Yes,4.4
ORD8859,2025-03-08,Delhi,Van,8.9,116,Yes,3.3
ORD8860,2025-03-09,Hyderabad,Bike,57.2,23,Yes,3.4
ORD8861,2025-03-07,Pune,Scooter,51.1,39,Yes,4.2
ORD8862,2025-03-12,Bengaluru,Bike,41.5,50,No,3.6
ORD8863,2025-03-27,Bengaluru,Truck,53.1,25,No,4.5
ORD8864,2025-03-17,Chennai,Van,53.8,34,No,3.2
ORD8865,2025-03-01,Pune,Bike,26.9,69,No,4.4
